SNo,Date,Price,Open,High,Low,Vol.,Change %
1935,2021-06-26,1830.62,1810.53,1850.4,1719.32,1990000.0,1.11
1936,2021-06-27,1979.88,1830.42,1980.7,1808.59,1870000.0,8.15
1937,2021-06-28,2083.09,1981.24,2142.84,1962.89,2190000.0,5.21
1938,2021-06-29,2158.71,2083.48,2241.86,2076.17,898060.0,3.63
1939,2021-06-30,2273.84,2158.32,2281.55,2090.61,1900000.0,5.33
1940,2021-07-01,2109.11,2274.5,2274.63,2077.56,1710000.0,-7.24
1941,2021-07-02,2154.78,2108.58,2158.7,2019.75,1390000.0,2.17
1942,2021-07-03,2224.7,2154.53,2236.97,2115.8,1280000.0,3.25
1943,2021-07-04,2323.22,2224.7,2386.2,2222.95,1390000.0,4.43
1944,2021-07-05,2196.16,2322.6,2322.6,2163.09,822950.0,-5.47
1945,2021-07-06,2322.72,2196.25,2347.47,2194.2,1780000.0,5.76
1946,2021-07-07,2316.57,2322.74,2402.68,2296.43,1320000.0,-0.26
1947,2021-07-08,2120.22,2316.21,2322.47,2095.92,1820000.0,-8.48
1948,2021-07-09,2145.89,2120.05,2185.62,2066.09,1420000.0,1.21
1949,2021-07-10,2111.12,2146.15,2191.3,2078.43,929320.0,-1.62
1950,2021-07-11,2139.35,2110.9,2173.34,2081.62,724840.0,1.34
1951,2021-07-12,2035.09,2139.44,2167.6,2008.66,540100.0,-4.87
1952,2021-07-13,1940.72,2035.09,2042.61,1920.62,717850.0,-4.64
1953,2021-07-14,1994.64,1940.48,2017.99,1868.45,1050000.0,2.78
1954,2021-07-15,1917.21,1994.73,2038.91,1884.81,645060.0,-3.88
1955,2021-07-16,1878.2,1917.21,1960.21,1852.42,619620.0,-2.03
1956,2021-07-17,1897.98,1877.0,1917.8,1851.97,623520.0,1.05
1957,2021-07-18,1892.42,1898.01,1988.24,1881.6,829770.0,-0.29
1958,2021-07-19,1818.07,1891.43,1915.15,1807.19,802780.0,-3.93
1959,2021-07-20,1786.07,1818.07,1840.36,1720.7,1200000.0,-1.76
1960,2021-07-21,1994.49,1786.18,2029.51,1758.64,1510000.0,11.67
1961,2021-07-22,2024.58,1994.61,2043.26,1952.31,1020000.0,1.51
1962,2021-07-23,2123.61,2024.51,2129.66,2000.27,961670.0,4.89
1963,2021-07-24,2151.85,2124.0,2162.29,2106.71,907110.0,1.33
1964,2021-07-25,2189.79,2166.98,2195.03,2108.74,786940.0,1.76
1965,2021-07-26,2229.53,2189.74,2430.01,2174.44,1890000.0,1.81
1966,2021-07-27,2300.22,2230.24,2318.68,2152.92,1250000.0,3.17
1967,2021-07-28,2299.11,2300.21,2343.49,2246.23,968940.0,-0.05
1968,2021-07-29,2380.93,2299.46,2397.71,2269.15,642750.0,3.56
1969,2021-07-30,2460.95,2380.59,2467.4,2320.8,1030000.0,3.36
1970,2021-07-31,2532.19,2461.08,2551.68,2421.7,507080.0,2.89
1971,2021-08-01,2556.23,2530.94,2696.38,2515.26,1200000.0,0.95
1972,2021-08-02,2608.04,2556.07,2664.73,2513.51,970670.0,2.03
1973,2021-08-03,2506.65,2608.01,2631.43,2445.49,158450.0,-3.89
1974,2021-08-04,2725.29,2506.5,2766.46,2462.32,1230000.0,8.72
1975,2021-08-05,2827.21,2725.28,2842.95,2533.51,1650000.0,3.74
1976,2021-08-06,2889.43,2827.23,2946.62,2726.04,1060000.0,2.20
1977,2021-08-07,3158.0,2889.58,3169.74,2867.58,64840.0,9.29
1978,2021-08-08,3012.07,3158.3,3188.49,2949.66,1250000.0,-4.62
1979,2021-08-09,3162.93,3011.88,3184.84,2899.24,1440000.0,5.01
1980,2021-08-10,3140.71,3162.81,3232.02,3057.84,1120000.0,-0.70
1981,2021-08-11,3163.66,3140.86,3269.7,3122.67,950120.0,0.73
1982,2021-08-12,3043.61,3160.17,3236.28,2981.35,965630.0,-3.79
1983,2021-08-13,3322.43,3043.2,3324.53,3035.52,795540.0,9.16
1984,2021-08-14,3264.69,3322.25,3328.38,3209.45,658600.0,-1.74
1985,2021-08-15,3308.87,3264.56,3318.61,3115.34,782810.0,1.35
1986,2021-08-16,3147.65,3307.96,3334.22,3138.37,859090.0,-4.87
1987,2021-08-17,3014.58,3147.67,3290.03,2993.63,1060000.0,-4.23
1988,2021-08-18,3016.91,3012.62,3124.51,2951.04,750740.0,0.08
1989,2021-08-19,3184.82,3016.92,3185.51,2962.04,844130.0,5.57
1990,2021-08-20,3284.21,3184.83,3300.36,3179.18,739320.0,3.12
1991,2021-08-21,3223.96,3285.12,3307.33,3200.19,768740.0,-1.83
1992,2021-08-22,3238.7,3224.17,3271.94,3128.98,747650.0,0.46
1993,2021-08-23,3319.49,3238.41,3375.42,3231.96,1090000.0,2.49
1994,2021-08-24,3329.47,3322.6,3357.99,3283.8,802790.0,0.30
